,trial,choice,reward,cumulative_reward,model_id,loglik
1791,92,1,1,79,3906,-0.14113983717435447
1792,93,1,1,80,3906,-0.12148779715820963
1793,94,0,0,80,3906,-2.28226175913892
1794,95,0,0,80,3906,-2.7054817130491613
1795,96,1,1,81,3906,-0.04831277857019628
1796,97,1,1,82,3906,-0.043708664821632534
1797,98,0,0,82,3906,-3.2306195314164343
1798,99,1,1,83,3906,-0.03016345815852777
1799,100,1,1,84,3906,-0.028274113528336784
1800,1,1,1,1,12281,-0.026846497358477106
1801,2,1,0,1,12281,-0.025755379081800537
1802,3,1,0,1,12281,-0.06622007234073002
1803,4,0,0,1,12281,-2.047553897920251
1804,5,0,1,2,12281,-2.256652499161413
1805,6,1,0,2,12281,-0.23317840700094483
1806,7,0,1,3,12281,-1.116035695263758
1807,8,0,1,4,12281,-0.7296604760334399
1808,9,0,1,5,12281,-0.49464668148351737
1809,10,0,0,5,12281,-0.35255243924462965
1810,11,0,1,6,12281,-0.6005635936004609
1811,12,0,1,7,12281,-0.4167763257737647
1812,13,0,1,8,12281,-0.3048302249478153
1813,14,0,1,9,12281,-0.2347553536157662
1814,15,0,1,10,12281,-0.18936667624235076
1815,16,0,1,11,12281,-0.15894763520212984
1816,17,0,1,12,12281,-0.13792049064224945
1817,18,0,1,13,12281,-0.12299177467247999
1818,19,0,1,14,12281,-0.1121519472829472
1819,20,0,1,15,12281,-0.1041334392148656
1820,21,0,1,16,12281,-0.09811097821216364
1821,22,0,1,17,12281,-0.09353134206609635
1822,23,0,1,18,12281,-0.09001377469478497
1823,24,0,1,19,12281,-0.08729000892497614
1824,25,0,1,20,12281,-0.08516710812764881
1825,26,0,1,21,12281,-0.0835038174397831
1826,27,0,1,22,12281,-0.08219512594932714
1827,28,0,1,23,12281,-0.08116194602474203
1828,29,1,0,23,12281,-2.561340212075208
1829,30,0,1,24,12281,-0.04976102224831726
1830,31,0,1,25,12281,-0.049353070685476036
1831,32,0,1,26,12281,-0.04902892882525753
1832,33,0,1,27,12281,-0.04877100713263412
1833,34,0,1,28,12281,-0.04856554012977927
1834,35,0,1,29,12281,-0.04840170847673059
1835,36,0,1,30,12281,-0.048270978557607515
1836,37,0,1,31,12281,-0.048166600428281726
1837,38,0,1,32,12281,-0.04808322270638365
1838,39,0,1,33,12281,-0.04801659491213108
1839,40,0,1,34,12281,-0.04796333593325608
1840,41,0,1,35,12281,-0.047920752969911766
1841,42,0,1,36,12281,-0.04788669933432902
1842,43,0,1,37,12281,-0.047859462365935995
1843,44,0,1,38,12281,-0.047837674824911726
1844,45,0,1,39,12281,-0.04782024467897992
1845,46,0,1,40,12281,-0.047806299357599086
1846,47,1,0,40,12281,-3.0646336786826924
1847,48,0,1,41,12281,-0.0324229270413608
1848,49,0,1,42,12281,-0.03241682402014795
1849,50,0,1,43,12281,-0.032411940431610387
1850,51,0,1,44,12281,-0.032408032493208956
1851,52,1,1,45,12281,-3.4456041721082027
1852,53,1,1,46,12281,-2.794674847527918
1853,54,1,1,47,12281,-2.2925637813911615
1854,55,1,1,48,12281,-1.9097979194643868
1855,56,1,1,49,12281,-1.6204900244130362
1856,57,1,1,50,12281,-1.4027168103166574
1857,58,1,1,51,12281,-1.2387702838732717
1858,59,0,0,51,12281,-0.39740344013106
1859,60,1,1,52,12281,-0.5625862130224951
1860,61,0,0,52,12281,-0.9275227972674632
1861,62,1,1,53,12281,-0.2579880628077891
1862,63,1,1,54,12281,-0.233031626423137
1863,64,1,1,55,12281,-0.2146267270402421
1864,65,1,1,56,12281,-0.20084697904156573
1865,66,0,0,56,12281,-1.7523199765683541
1866,67,1,1,57,12281,-0.10494886469417812
1867,68,1,1,58,12281,-0.10035754917609768
1868,69,1,1,59,12281,-0.09682121353541162
1869,70,1,1,60,12281,-0.0940768093528341
1870,71,1,1,61,12281,-0.09193399820404295
1871,72,1,1,62,12281,-0.09025270146268816
1872,73,1,1,63,12281,-0.08892832346818261
1873,74,1,1,64,12281,-0.08788179760565605
1874,75,0,0,64,12281,-2.4844518256607384
1875,76,1,1,65,12281,-0.0530876429099513
1876,77,1,1,66,12281,-0.052679556279098164
1877,78,1,1,67,12281,-0.05235515661672783
1878,79,1,1,68,12281,-0.05209693389206184
1879,80,0,0,68,12281,-2.984440106950747
1880,81,1,1,69,12281,-0.03475117255735722
1881,82,1,1,70,12281,-0.034640332587525795
1882,83,1,1,71,12281,-0.034551874913555665
1883,84,1,1,72,12281,-0.03448123996235327
1884,85,1,1,73,12281,-0.03442481128043635
1885,86,1,1,74,12281,-0.034379715371782534
1886,87,1,1,75,12281,-0.03434366580711763
1887,88,1,1,76,12281,-0.034314841194974965
1888,89,1,0,76,12281,-0.03429178925874048
1889,90,0,1,77,12281,-2.4482407570273206
1890,91,1,1,78,12281,-0.16976729843538907
1891,92,0,0,78,12281,-2.02811380698454
1892,93,0,0,78,12281,-2.43991927473034
1893,94,1,1,79,12281,-0.06390624010502534
1894,95,1,1,80,12281,-0.054716334556104806
1895,96,1,1,81,12281,-0.048299921084649276
1896,97,1,1,82,12281,-0.04369928566617922
1897,98,1,1,83,12281,-0.0403286703879643
1898,99,1,1,84,12281,-0.03781582235048658
1899,100,1,1,85,12281,-0.03591597881167461
1900,1,1,1,1,28658,-0.03446329874106476
1901,2,0,1,2,28658,-3.4175496315822818
1902,3,0,1,3,28658,-2.747768874983611
1903,4,0,0,3,28658,-2.2326445245315534
1904,5,1,1,4,28658,-0.06712094788524747
1905,6,1,0,4,28658,-0.0653956030194703
1906,7,1,1,5,28658,-0.16508900993675835
1907,8,1,0,5,28658,-0.13500533843579848
1908,9,1,0,5,28658,-0.2850587719287516
1909,10,1,1,6,28658,-0.49369568592024543
1910,11,1,1,7,28658,-0.33576277739145266
1911,12,0,1,8,28658,-1.5369772644856812
1912,13,1,0,8,28658,-0.3916042491447442
1913,14,0,1,9,28658,-0.7122981999662475
1914,15,0,1,10,28658,-0.5090628175268759
1915,16,1,0,10,28658,-1.1493225663293267
1916,17,0,1,11,28658,-0.2354110044439306
1917,18,0,1,12,28658,-0.18168773669496294
1918,19,0,1,13,28658,-0.14701528677650946
1919,20,1,0,13,28658,-2.1503379057662118
1920,21,0,1,14,28658,-0.08094645078845653
1921,22,0,1,15,28658,-0.07025697193184029
1922,23,0,1,16,28658,-0.0626962509516889
1923,24,0,1,17,28658,-0.0572189572212617
1924,25,0,1,18,28658,-0.053172975950999485
1925,26,1,1,19,28658,-3.017963290212421
1926,27,0,1,20,28658,-0.09311985763839987
1927,28,1,0,20,28658,-2.4641470309272404
1928,29,0,1,21,28658,-0.05565171328429954
1929,30,0,1,22,28658,-0.05359786444360394
1930,31,0,1,23,28658,-0.05200744743835558
1931,32,1,0,23,28658,-3.0057694002390907
1932,33,1,0,23,28658,-3.378231053472
1933,34,0,1,24,28658,-0.025545966191059217
1934,35,0,1,25,28658,-0.025051158825653643
1935,36,0,1,26,28658,-0.024661980555282736
1936,37,0,1,27,28658,-0.02435481863357171
1937,38,0,1,28,28658,-0.024111714415257033
1938,39,0,1,29,28658,-0.023918880449388162
1939,40,0,1,30,28658,-0.02376564899814638
1940,41,0,1,31,28658,-0.02364371314882773
1941,42,0,1,32,28658,-0.02354657037326262
1942,43,0,1,33,28658,-0.023469108797040308
1943,44,1,0,33,28658,-3.766388337003124
1944,45,0,1,34,28658,-0.018297279471098493
1945,46,0,1,35,28658,-0.018258601294988692
1946,47,0,1,36,28658,-0.018227704544130762
1947,48,1,0,36,28658,-4.015255772141711
1948,49,0,1,37,28658,-0.01494018767212364
1949,50,0,1,38,28658,-0.014923962723438974
1950,51,0,1,39,28658,-0.014910990085594026
1951,52,0,1,40,28658,-0.01490061581809175
1952,53,0,0,40,28658,-0.014892318189961165
1953,54,0,0,40,28658,-0.03989343721674693
1954,55,1,1,41,28658,-2.489464604037404
1955,56,1,1,42,28658,-1.7539508978062825
1956,57,1,1,43,28658,-1.235785813377397
1957,58,1,1,44,28658,-0.8863542704020608
1958,59,1,1,45,28658,-0.6563416817081648
1959,60,1,1,46,28658,-0.5053461236104558
1960,61,1,1,47,28658,-0.40494944663767146
1961,62,1,1,48,28658,-0.3367942569530148
1962,63,1,1,49,28658,-0.28943695205230136
1963,64,1,1,50,28658,-0.255779290275407
1964,65,1,1,51,28658,-0.2313655339841737
1965,66,0,0,51,28658,-1.6496367568029413
1966,67,0,0,51,28658,-2.1937096409936108
1967,68,1,1,52,28658,-0.07254565236744696
1968,69,1,1,53,28658,-0.06764704005268334
1969,70,1,1,54,28658,-0.06395836420586447
1970,71,1,1,55,28658,-0.06114725593062044
1971,72,1,1,56,28658,-0.058984120750857884
1972,73,1,1,57,28658,-0.057306599459234886
1973,74,0,0,57,28658,-2.9103160302855495
1974,75,1,1,58,28658,-0.03753211456059173
1975,76,1,1,59,28658,-0.03683775343266367
1976,77,1,1,60,28658,-0.03629113745149583
1977,78,0,0,60,28658,-3.346025345038311
1978,79,1,1,61,28658,-0.025969204061112864
1979,80,0,0,61,28658,-3.673303300155713
1980,81,1,1,62,28658,-0.019845836213102354
1981,82,0,0,62,28658,-3.9373193179932655
1982,83,1,1,63,28658,-0.015994496901326462
1983,84,1,1,64,28658,-0.015895691382615665
1984,85,1,1,65,28658,-0.01581705125202723
1985,86,1,1,66,28658,-0.01575439173157204
1986,87,1,1,67,28658,-0.015704421201163766
1987,88,1,1,68,28658,-0.01566454183524777
1988,89,1,0,68,28658,-0.015632697765933894
1989,90,0,1,69,28658,-3.1956345497518925
1990,91,0,0,69,28658,-2.4168618497925047
1991,92,1,1,70,28658,-0.06779298160766473
1992,93,1,1,71,28658,-0.055804322763192915
1993,94,1,1,72,28658,-0.04771914971901193
1994,95,1,1,73,28658,-0.042082959383983654
1995,96,1,1,74,28658,-0.03804651592592131
1996,97,0,0,74,28658,-3.367279624417443
1997,98,1,1,75,28658,-0.026975177452308874
1998,99,1,1,76,28658,-0.02527669474533671
1999,100,1,1,77,28658,-0.02399380527242019
2000,1,1,1,1,30496,-0.02301360533137978
2001,2,1,0,1,30496,-0.022257733165233985
2002,3,0,1,2,30496,-2.880326975224807
2003,4,1,1,3,30496,-0.12247401822362781
2004,5,1,1,4,30496,-0.09935397366418212
2005,6,0,1,5,30496,-2.5197408467069957
2006,7,1,1,6,30496,-0.1518583141031438
2007,8,0,1,7,30496,-2.08255017042207
2008,9,0,1,8,30496,-1.6582307350929824
2009,10,0,0,8,30496,-1.3461549688996322
2010,11,1,1,9,30496,-0.164538631403541
2011,12,1,1,10,30496,-0.14815635263663135
2012,13,1,0,10,30496,-0.13614924240325466
2013,14,0,1,11,30496,-1.312781420697437
2014,15,0,1,12,30496,-1.0006663305744499
2015,16,0,1,13,30496,-0.7853725050436923
2016,17,0,1,14,30496,-0.636811112819469
2017,18,0,1,15,30496,-0.5332632589777838
2018,19,1,0,15,30496,-0.9977511492131893
2019,20,0,1,16,30496,-0.24560476516929
2020,21,0,1,17,30496,-0.21479347354461392
2021,22,0,1,18,30496,-0.1926791329279922
2022,23,1,0,18,30496,-1.8214385466090177
2023,24,0,1,19,30496,-0.10136166246096313
2024,25,1,0,19,30496,-2.4090669894511545
2025,26,0,1,20,30496,-0.059639893430680185
2026,27,0,1,21,30496,-0.05617742929882627
2027,28,0,1,22,30496,-0.05354785689238312
2028,29,0,1,23,30496,-0.051530023580865565
2029,30,0,1,24,30496,-0.04996865712654834
2030,31,0,1,25,30496,-0.048752382109817825
2031,32,0,1,26,30496,-0.04779982262838171
2032,33,0,1,27,30496,-0.047050577545447184
2033,34,0,1,28,30496,-0.04645921204363933
2034,35,0,1,29,30496,-0.04599116409556532
2035,36,0,1,30,30496,-0.04561989577360549
2036,37,0,1,31,30496,-0.04532487205968177
2037,38,0,1,32,30496,-0.04509010142065619
2038,39,0,1,33,30496,-0.04490306536010131
2039,40,0,1,34,30496,-0.044753922318593604
2040,41,1,0,34,30496,-3.131473470540735
2041,42,0,1,35,30496,-0.030743389286667474
2042,43,0,1,36,30496,-0.030677484848926
2043,44,0,1,37,30496,-0.030624840098623544
2044,45,0,1,38,30496,-0.030582771270153106
2045,46,0,1,39,30496,-0.030549143522469593
2046,47,0,1,40,30496,-0.030522256618019297
2047,48,0,1,41,30496,-0.03050075513598637
2048,49,0,1,42,30496,-0.03048355770116162
2049,50,0,1,43,30496,-0.03046980103745574
2050,51,0,1,44,30496,-0.030458795635087726
2051,52,0,1,45,30496,-0.03044999055257783
2052,53,1,1,46,30496,-3.507083846331157
2053,54,0,0,46,30496,-0.06005854088645258
2054,55,0,0,46,30496,-0.15525267080633584
2055,56,1,1,47,30496,-1.3024622083451811
2056,57,1,1,48,30496,-0.9307591789401062
2057,58,1,1,49,30496,-0.6855245713501306
2058,59,1,1,50,30496,-0.5246472154782309
2059,60,1,1,51,30496,-0.41795159473847504
2060,61,1,1,52,30496,-0.3457626241325155
2061,62,1,1,53,30496,-0.2957769577712269
2062,63,1,1,54,30496,-0.26036694114959263
2063,64,1,1,55,30496,-0.23475610131584115
2064,65,1,1,56,30496,-0.21589477634665238
2065,66,1,1,57,30496,-0.2017897155790455
2066,67,1,1,58,30496,-0.1911059856402827
2067,68,1,1,59,30496,-0.18292811984491616
2068,69,0,0,59,30496,-1.8207948848145998
2069,70,1,1,60,30496,-0.09705672886558368
2070,71,1,1,61,30496,-0.09425511038119307
2071,72,0,0,61,30496,-2.430902147595642
2072,73,1,1,62,30496,-0.05620430672709225
2073,74,1,1,63,30496,-0.055139049838070435
2074,75,1,1,64,30496,-0.0543006696402201
2075,76,1,1,65,30496,-0.05363864116383007
2076,77,1,1,66,30496,-0.05311446930412043
2077,78,0,0,66,30496,-2.9694007636232453
2078,79,1,1,67,30496,-0.03529812734622258
2079,80,1,1,68,30496,-0.035074793434773294
2080,81,1,1,69,30496,-0.03489705439145632
2081,82,0,0,69,30496,-3.3767464716344233
2082,83,1,1,70,30496,-0.025163763070179812
2083,84,0,0,70,30496,-3.698134938077148
2084,85,1,1,71,30496,-0.019350220117495185
2085,86,1,1,72,30496,-0.019299498668604743
2086,87,1,1,73,30496,-0.019258999884786406
2087,88,1,1,74,30496,-0.019226648326259192
2088,89,0,1,75,30496,-3.9623886135255595
2089,90,1,1,76,30496,-0.041764810563138084
2090,91,0,0,76,30496,-3.197553678313307
2091,92,1,1,77,30496,-0.029078078704202506
2092,93,1,1,78,30496,-0.02905315105279658
2093,94,0,0,78,30496,-3.553796211522118
2094,95,1,1,79,30496,-0.02171718787367764
2095,96,1,1,80,30496,-0.021705217459849317
2096,97,1,1,81,30496,-0.021695641935937232
2097,98,1,1,82,30496,-0.021687981411584668
2098,99,1,1,83,30496,-0.02168185242710251
2099,100,1,1,84,30496,-0.02167694847957165
2100,1,1,1,1,66238,-0.021673024516314567
2101,2,1,0,1,66238,-0.021669884575110036
2102,3,1,0,1,66238,-0.05774419442130261
2103,4,0,0,1,66238,-2.1479134218468903
2104,5,0,1,2,66238,-2.358438483286451
2105,6,1,0,2,66238,-0.21090504179376637
2106,7,0,1,3,66238,-1.177760923731383
2107,8,0,1,4,66238,-0.7770632143177726
2108,9,0,1,5,66238,-0.5302787324391974
2109,10,0,0,5,66238,-0.37961980916855254
2110,11,1,1,6,66238,-0.7479421059229181
2111,12,1,1,7,66238,-0.5211304463696272
2112,13,1,0,7,66238,-0.3806969919787108
2113,14,0,1,8,66238,-0.735353341403503
2114,15,0,1,9,66238,-0.5200241638853532
2115,16,0,1,10,66238,-0.3852569656033085
2116,17,0,1,11,66238,-0.2992578628331214
2117,18,0,1,12,66238,-0.24280670691555584
2118,19,1,0,12,66238,-1.6871610516832782
2119,20,1,0,12,66238,-2.15525360048468
2120,21,0,1,13,66238,-0.08104740635383247
2121,22,1,0,13,66238,-2.6946683906171285
2122,23,0,1,14,66238,-0.049703932929105916
2123,24,0,1,15,66238,-0.0441072105165088
2124,25,0,1,16,66238,-0.04007642252559966
2125,26,0,1,17,66238,-0.037112584361946095
2126,27,0,1,18,66238,-0.03489649846724265
2127,28,1,0,18,66238,-3.421254686833766
2128,29,0,1,19,66238,-0.025163440686808924
2129,30,0,1,20,66238,-0.0241850047791237
2130,31,0,1,21,66238,-0.02342909702229781
2131,32,0,1,22,66238,-0.022840987267602926
2132,33,0,1,23,66238,-0.022380842492561233
2133,34,0,1,24,66238,-0.022019190828342056
2134,35,0,1,25,66238,-0.021733920827998417
2135,36,0,1,26,66238,-0.021508248305674462
2136,37,0,1,27,66238,-0.021329308208059634
2137,38,0,1,28,66238,-0.02118715967358561
2138,39,0,1,29,66238,-0.021074070215293506
2139,40,0,1,30,66238,-0.020983992326714326
2140,41,0,1,31,66238,-0.020912175273825228
2141,42,0,1,32,66238,-0.020854873536993963
2142,43,0,1,33,66238,-0.02080912546581644
2143,44,0,1,34,66238,-0.020772583683052192
2144,45,1,1,35,66238,-3.8858816839529995
2145,46,0,1,36,66238,-0.04440012505562194
2146,47,1,0,36,66238,-3.137719058257831
2147,48,0,1,37,66238,-0.030547377548828792
2148,49,1,0,37,66238,-3.5045942521500457
2149,50,0,1,38,66238,-0.022610053888346592
2150,51,0,1,39,66238,-0.022593770784259323
2151,52,1,1,40,66238,-3.801926750916492
2152,53,0,0,40,66238,-0.0474509302521402
2153,54,0,0,40,66238,-0.12382514332486126
2154,55,1,1,41,66238,-1.4846258940480577
2155,56,1,1,42,66238,-1.0526282531894942
2156,57,0,0,42,66238,-0.6257384571997401
2157,58,1,1,43,66238,-0.4742704018701013
2158,59,1,1,44,66238,-0.34505320774916953
2159,60,1,1,45,66238,-0.26412412034018723
2160,61,1,1,46,66238,-0.2118073666329867
2161,62,1,1,47,66238,-0.17684831750861957
2162,63,1,1,48,66238,-0.15275865694848406
2163,64,1,1,49,66238,-0.13570614143230209
2164,65,1,1,50,66238,-0.12335663268492357
2165,66,1,1,51,66238,-0.11424187617791069
2166,67,1,1,52,66238,-0.10740895493092502
2167,68,1,1,53,66238,-0.10222113331794364
2168,69,1,1,54,66238,-0.09824153039296334
2169,70,1,1,55,66238,-0.09516321559021873
2170,71,0,0,55,66238,-2.4236993924066366
2171,72,1,1,56,66238,-0.056645563593140984
2172,73,1,1,57,66238,-0.055479256011567224
2173,74,1,1,58,66238,-0.05456268589454948
2174,75,1,1,59,66238,-0.053839761268386
2175,76,1,1,60,66238,-0.05326791055056067
2176,77,1,1,61,66238,-0.052814508095911546
2177,78,1,1,62,66238,-0.05245434813517967
2178,79,1,1,63,66238,-0.05216782739954085
2179,80,1,1,64,66238,-0.05193961645517176
2180,81,1,1,65,66238,-0.051757674407380154
2181,82,1,1,66,66238,-0.0516125090747291
2182,83,1,1,67,66238,-0.0514966154570756
2183,84,1,1,68,66238,-0.051404045581079354
2184,85,1,1,69,66238,-0.05133007640312336
2185,86,1,1,70,66238,-0.051270951731988236
2186,87,1,1,71,66238,-0.051223680577331586
2187,88,1,1,72,66238,-0.05118587887579087
2188,89,1,0,72,66238,-0.05115564480303485
2189,90,1,1,73,66238,-0.13310734372324604
2190,91,1,1,74,66238,-0.1102842239755832
2191,92,1,1,75,66238,-0.09473765894312172
2192,93,1,1,76,66238,-0.08382351210064787
2193,94,1,1,77,66238,-0.07596732108106946
2194,95,1,1,78,66238,-0.07019511066057095
2195,96,1,1,79,66238,-0.06588270484762591
2196,97,1,1,80,66238,-0.06261708928906363
2197,98,1,1,81,66238,-0.06011705270207344
2198,99,1,1,82,66238,-0.058186234235362275
2199,100,1,1,83,66238,-0.056684465835891346
2200,1,0,1,1,78908,-2.9188228242999155
2201,2,0,1,2,78908,-2.372258257439316
2202,3,0,1,3,78908,-1.9555389080389178
2203,4,0,0,3,78908,-1.6411176162695686
2204,5,0,1,4,78908,-2.235316384958166
2205,6,1,0,4,78908,-0.17071130926814906
2206,7,0,1,5,78908,-1.1032348220904569
2207,8,1,0,5,78908,-0.5345640123462031
2208,9,0,1,6,78908,-0.4979043363267025
2209,10,0,0,6,78908,-0.396415524511826
2210,11,0,1,7,78908,-0.7193666265413861
2211,12,0,1,8,78908,-0.5423254388096892
2212,13,0,1,9,78908,-0.4259738273644336
2213,14,1,0,9,78908,-1.2244415588657949
2214,15,0,1,10,78908,-0.2005299010295955
2215,16,0,1,11,78908,-0.16781876880830277
2216,17,0,1,12,78908,-0.14524927453958134
2217,18,0,1,13,78908,-0.12925301611447482
2218,19,0,1,14,78908,-0.11765549251998098
2219,20,0,1,15,78908,-0.10908746091019611
2220,21,0,1,16,78908,-0.10265913840586818
2221,22,1,0,16,78908,-2.3735737959985586
2222,23,1,0,16,78908,-2.839017838389399
2223,24,0,1,17,78908,-0.04069300581504853
2224,25,0,1,18,78908,-0.039089953706371035
2225,26,1,1,19,78908,-3.292944299415696
2226,27,0,1,20,78908,-0.07311980171546494
2227,28,0,1,21,78908,-0.07129063676980849
2228,29,0,1,22,78908,-0.0698585897789904
2229,30,0,1,23,78908,-0.06873253262999969
2230,31,0,1,24,78908,-0.06784397184205714
2231,32,0,1,25,78908,-0.06714084182155453
2232,33,1,0,25,78908,-2.7424100228009802
2233,34,0,1,26,78908,-0.04266347464624168
2234,35,0,1,27,78908,-0.04237621094250888
2235,36,0,1,28,78908,-0.042147671413439045
2236,37,0,1,29,78908,-0.04196563518555394
2237,38,1,0,29,78908,-3.1952059653590763
2238,39,1,0,29,78908,-3.548467029750496
2239,40,0,1,30,78908,-0.021860836732594868
2240,41,0,1,31,78908,-0.021799702493979382
2241,42,0,1,32,78908,-0.02175089706453514
2242,43,0,1,33,78908,-0.02171191471830569
2243,44,0,1,34,78908,-0.02168076595149668
2244,45,0,1,35,78908,-0.02165586865205989
2245,46,1,0,35,78908,-3.844196867740039
2246,47,1,0,35,78908,-4.074075848324984
2247,48,0,1,36,78908,-0.014241208388153317
2248,49,0,1,37,78908,-0.014230692261118554
2249,50,0,1,38,78908,-0.014222281492645558
2250,51,0,1,39,78908,-0.014215553697090037
2251,52,0,1,40,78908,-0.014210171548113285
2252,53,0,0,40,78908,-0.0142058655353132
2253,54,1,1,41,78908,-3.286944150560031
2254,55,1,1,42,78908,-2.4873863062965667
2255,56,0,0,42,78908,-0.16446231819100945
2256,57,1,1,43,78908,-1.2574798120327657
2257,58,1,1,44,78908,-0.9008282651843899
2258,59,1,1,45,78908,-0.6658893702542995
2259,60,1,1,46,78908,-0.511695249050169
2260,61,1,1,47,78908,-0.40925642336521445
2261,62,1,1,48,78908,-0.33979022649506596
2262,63,1,1,49,78908,-0.2915762445656066
2263,64,1,1,50,78908,-0.25734575460661774
2264,65,1,1,51,78908,-0.2325395814749006
2265,66,1,1,52,78908,-0.2142402625631558
2266,67,1,1,53,78908,-0.20053626683164055
2267,68,1,1,54,78908,-0.19014425682347647
2268,69,1,1,55,78908,-0.18218210790337902
2269,70,1,1,56,78908,-0.176030048095874
2270,71,1,1,57,78908,-0.17124390589519423
2271,72,1,1,58,78908,-0.16749969960030459
2272,73,1,1,59,78908,-0.16455744953528736
2273,74,1,1,60,78908,-0.16223702476948573
2274,75,1,1,61,78908,-0.16040168168823177
2275,76,1,1,62,78908,-0.15894662054304998
2276,77,1,1,63,78908,-0.15779088182425158
2277,78,0,0,63,78908,-1.929738825660652
2278,79,1,1,64,78908,-0.08582796552039383
2279,80,1,1,65,78908,-0.08541322304068587
2280,81,1,1,66,78908,-0.0850826778210929
2281,82,1,1,67,78908,-0.08481901734510967
2282,83,1,1,68,78908,-0.08460856735905098
2283,84,1,1,69,78908,-0.08444049946922226
2284,85,0,1,70,78908,-2.515156601068474
2285,86,1,1,71,78908,-0.13375244684243656
2286,87,1,1,72,78908,-0.13358626275862365
2287,88,1,1,73,78908,-0.1334534004760019
2288,89,0,1,74,78908,-2.08073214640356
2289,90,0,1,75,78908,-1.7489653882518152
2290,91,1,1,76,78908,-0.2527956520960179
2291,92,1,1,77,78908,-0.25264360547978854
2292,93,0,0,77,78908,-1.4998624238179021
2293,94,0,0,77,78908,-2.123595107344188
2294,95,1,1,78,78908,-0.07195239581938583
2295,96,1,1,79,78908,-0.07192212530480249
2296,97,1,1,80,78908,-0.07189790789236451
2297,98,0,0,80,78908,-2.6685016470088034
2298,99,1,1,81,78908,-0.045097591396279876
2299,100,1,1,82,78908,-0.04508773441434564
2300,1,1,1,1,3479,-0.04507984713886893
2301,2,1,0,1,3479,-0.045073535723838244
2302,3,0,1,2,3479,-2.1964589037899533
2303,4,0,0,2,3479,-1.6721583555959056
2304,5,0,1,3,3479,-2.101154791828008
2305,6,0,1,4,3479,-1.6026078679868931
2306,7,1,1,5,3479,-0.3402281127203064
2307,8,0,1,6,3479,-1.3893225921700745
2308,9,0,1,7,3479,-1.1185179501561053
2309,10,1,1,8,3479,-0.5054715776556391
2310,11,0,1,9,3479,-1.023673700711799
2311,12,0,1,10,3479,-0.8747616572497299
2312,13,0,1,11,3479,-0.7659004218889501
2313,14,0,1,12,3479,-0.685554110434124
2314,15,0,1,13,3479,-0.6256199484900009
2315,16,0,1,14,3479,-0.5804403402086714
2316,17,0,1,15,3479,-0.546051181449439
2317,18,0,1,16,3479,-0.5196495861647302
2318,19,0,1,17,3479,-0.49922978167034504
2319,20,0,1,18,3479,-0.48333742034218535
2320,21,0,1,19,3479,-0.4709040285207744
2321,22,1,0,19,3479,-0.9957877115292355
2322,23,0,1,20,3479,-0.21937523219465
2323,24,0,1,21,3479,-0.21527536875367778
2324,25,1,0,21,3479,-1.6551117777457676
2325,26,0,1,22,3479,-0.11124811266559752
2326,27,0,1,23,3479,-0.10984112646063543
2327,28,1,0,23,3479,-2.2727841503605486
2328,29,0,1,24,3479,-0.06369014524884932
2329,30,0,1,25,3479,-0.06316092539157095
2330,31,0,1,26,3479,-0.06274044866705722
2331,32,1,0,26,3479,-2.8051363638004743
2332,33,0,1,27,3479,-0.04038503657339293
2333,34,0,1,28,3479,-0.04021068164571979
2334,35,0,1,29,3479,-0.0400716726252653
2335,36,0,1,30,3479,-0.039960759587820825
2336,37,0,1,31,3479,-0.039872209892584165
2337,38,1,0,31,3479,-3.243685917920137
2338,39,0,1,32,3479,-0.028012274590826294
2339,40,0,1,33,3479,-0.027972263459374994
2340,41,0,1,34,3479,-0.027940282138348312
2341,42,0,1,35,3479,-0.027914712653468503
2342,43,0,1,36,3479,-0.027894265370356698
2343,44,0,1,37,3479,-0.02787791153149679
2344,45,1,1,38,3479,-3.594290023665102
2345,46,0,1,39,3479,-0.05601923858100503
2346,47,1,0,39,3479,-2.9102991164287686
2347,48,0,1,40,3479,-0.03684929832327917
2348,49,0,1,41,3479,-0.036838271218705594
2349,50,0,1,42,3479,-0.03682944828078911
2350,51,0,1,43,3479,-0.03682238855410135
2351,52,0,1,44,3479,-0.036816739432698246
2352,53,0,0,44,3479,-0.03681221891037067
2353,54,0,0,44,3479,-0.0969041232672653
2354,55,0,0,44,3479,-0.203936375904482
2355,56,0,0,44,3479,-0.3568146697662171
2356,57,0,0,44,3479,-0.5395716204152309
2357,58,1,1,45,3479,-0.6566072879423297
2358,59,1,1,46,3479,-0.3932693239051271
2359,60,0,1,47,3479,-1.5058043628892235
2360,61,0,0,47,3479,-1.027436923896001
2361,62,1,1,48,3479,-0.30107873882833575
2362,63,1,1,49,3479,-0.2076885253511724
2363,64,1,1,50,3479,-0.15266362949623527
2364,65,1,1,51,3479,-0.11869793121645714
2365,66,0,0,51,3479,-2.383321792494253
2366,67,1,1,52,3479,-0.06786982019743994
2367,68,1,1,53,3479,-0.05742916035208566
2368,69,1,1,54,3479,-0.05021355488997509
2369,70,1,1,55,3479,-0.04508276493600667
2370,71,0,0,55,3479,-3.2063106907807555
2371,72,1,1,56,3479,-0.03092531976774355
2372,73,1,1,57,3479,-0.02884469224601504
2373,74,1,1,58,3479,-0.02727944464413923
2374,75,1,1,59,3479,-0.02608735501527494
2375,76,1,1,60,3479,-0.025170463406062327
